491.82,1728.4,610.82,1351.4,213.62,191.93,516.14,1573.7,211.32,205.68,285.94,750.88,427.87,657.82,808.66,172.3,184.85,683.34,549.52,231.4,110.77,383.36,1335.4,529.72
646.86,1769.7,696.59,1418.5,208.33,231.3,647.94,1458.6,211.28,316.41,63.665,583.1,422.59,600.19,862.5,166.47,137.68,530.46,558.23,208.06,136.79,304.55,1369.3,559.56
350.38,1741,542.13,1366.8,201.25,187.56,437.17,1605.3,162.65,142.94,409.87,869.82,381.67,732.21,743.93,168.04,165.17,760.48,600.16,168.24,268.42,257.22,1422.8,626.58
371.86,1786.3,553.74,1382.1,216.82,188.07,481.06,1533.5,159.48,288.01,285.09,714.35,300.93,662.04,738.57,148.51,151.87,699.18,588.91,161.44,247.92,311.16,1457.3,688.01
369.88,1644.9,561.34,1320.4,203.46,232.64,503.67,1308.6,153.26,434.12,180.85,886.31,295.26,701.03,756.53,158.6,152.64,760.97,554.75,162.51,261.64,310.03,1423.1,563.41
322.92,1653,534.64,1310,184.64,184.09,389.54,1632.4,230.53,148.82,441.66,845.38,299.2,672.81,740.48,171.57,155.85,725.95,563.51,196.19,212.26,370.19,1434.3,568.27
331.83,1666.5,522.25,1334.7,165.45,162.66,446.94,1420.5,171.65,285.66,191.79,866.84,335.98,718.4,720.46,176.25,135.78,841.35,390.39,175.55,155.15,415.89,1448.8,654.11
342.33,1697.3,530.89,1340.5,192.57,204.82,409.01,1563.2,163.57,238.93,357.9,808.86,383.82,696.71,748.73,157.82,149.04,752.25,518.49,168.74,208.56,328.85,1412.8,624.37
357.5,1698.5,543.29,1370.5,217.48,280.32,527.12,1378.5,153.25,493.03,74.66,821.11,346.38,699.69,695.44,163.48,161.77,779.18,505.91,142.8,217.47,348.3,1446.4,712.93
358.15,1734.7,532.77,1446.4,179.21,183.48,375.04,1669.5,143.18,135.51,407.31,782.12,390.44,695.92,704.67,147.17,136.94,772.09,392,157.9,81.585,484.29,1412.1,761.26
438.89,1691.4,583.79,1315.2,208.83,189.52,498.87,1615.5,222.99,119.58,324.9,707.79,480.49,670.51,737.08,171.08,153.63,743.89,612.28,192.89,211.91,188.39,1244,593.25
409.34,1655.8,606.78,1256.7,171.58,255.81,530.81,1387.2,196.84,230,292.23,765.33,391.53,681.18,758.15,162.34,149.75,710.91,473.41,211.17,155.59,329.43,1294.6,510.69
414.32,1673.2,541.78,1294.5,203.38,203.13,478.25,1607.8,223.65,44.009,453.18,756.11,378.44,641.28,773.55,170.72,146.87,689.7,519.65,232.44,192.86,312.5,1298.8,514.35
410.22,1675.2,586.22,1309.4,217.76,196.82,476.73,1550.9,171.2,146.9,396.73,758.53,394.04,651.3,771.49,179.91,149.93,708.13,690.43,155.41,298.69,211.49,1393.7,521.54
397.6,1705.2,560.32,1305.3,231.15,256.82,436.04,1642.5,239.15,98.059,432.35,770.53,376.19,680.35,815.83,146.48,150.24,731.83,549.15,225.89,172.69,351.76,1392.8,516.14
434.31,1705.1,597.83,1315.1,230.57,205.95,550.74,1383.5,229.09,350.8,184.75,803.4,389.26,691.09,807.07,173.47,140.64,759.26,489.48,219.29,110.77,402.57,1386.8,513.79
464.38,1698.4,589.95,1385.1,213.71,217.68,477.57,1584.9,223.31,86.07,379.97,683.01,443.08,634.32,790.71,156.55,140.93,654.55,547.18,230.33,150.16,350.94,1283.8,569.63
483.02,1738.6,563.01,1377.6,216.78,158.98,526.09,1510.6,153.98,223.64,257.36,689.1,414.1,634.5,793.12,170.34,151.57,656.56,620.55,160.75,216.46,317.42,1358.2,577.6
503.32,1743.1,585.59,1389.3,215.35,161.49,529.59,1691.5,153.61,125.31,344.45,626.58,384.85,601.26,801.27,140.68,166.83,604.56,519.3,154.27,132.59,358.44,1360.5,591.29
553.66,1719.7,640.15,1297.6,226.82,254.78,525.9,1374.6,218.8,230.94,191.77,585.57,368.3,622.94,752.48,157.92,148.38,619.21,555.79,218.77,222.07,248.43,1351.1,511.46
489.78,1705.3,587.07,1370.4,220.61,183.56,512.61,1436.8,169.58,216.14,217.58,694.73,384.65,637.94,741.23,165.95,181.09,653.34,463.95,171.37,156.97,324.88,1386.1,639.21
427.79,1757.4,621.37,1409.9,235.79,166.79,568.8,1395.5,166.17,315.45,93.356,784.28,363.97,689.39,731.29,173.15,130.76,717.93,571.65,148.24,162.65,248.8,1417.2,677.99
478.08,1718.7,586.97,1378.9,232.12,171.84,554.84,1458.5,165.12,241.93,183.9,816.36,394.82,682.4,749.45,163.34,160.37,749.2,524.07,180.36,141.44,289.13,1393.8,598.56
491.14,1729.2,568.4,1403.1,224.99,163.05,491.08,1479,170.86,203.35,168.74,724.16,454.28,666.36,801.46,153.97,153.71,703.9,602.25,168.74,137.54,230.58,1278,626.59
485.22,1715.5,623.11,1368.8,218.25,190.14,523.49,1537,207.34,194.13,298.69,708.25,433.64,648.86,803.2,172.05,193.18,711.8,570.95,222.5,108.47,367.46,1309.3,549.68
697,1766,678.49,1444.9,198.12,236.44,685.48,1421.1,208.96,374.42,95.36,560.51,434.93,593.18,880.08,162.35,142.71,521.69,564.07,219.47,128.96,316.74,1354.3,555.4
358.13,1738,557.06,1345.3,189.08,180.79,390.98,1631.6,170.82,122.07,389.75,889.21,366.91,722.15,732.17,170.68,162.64,769.68,600.88,162.99,241.01,279.6,1453.6,601.81
380.91,1777.5,551.08,1406.4,213.99,194.75,474.58,1495.4,167.86,264.53,281.96,709.91,317.27,666.26,724.44,150.28,152.35,673.9,556.11,167.56,265.03,274.19,1461.5,698.81
386.04,1653.8,557.48,1289.4,202.82,216.94,509.15,1366.6,167.76,391.63,125.38,886.43,321.54,725.75,761.67,167.06,153.77,783.25,598.72,164.46,276.29,328.2,1451.4,566.93
334.49,1665.6,560.78,1281.2,197.03,178.38,409.16,1635.9,238.82,107.87,380.4,895.79,301.4,704.03,733.84,172.97,156.81,775.51,549.83,225.97,217.42,338.56,1467.4,564.41
315.89,1674.1,519.94,1358,167.53,173.05,451.4,1411.7,163.69,333.19,224.9,908.61,336.95,702.79,726.18,176.56,123.74,856.58,397.91,175.59,148.55,419.18,1441.8,663.72
345.51,1700.3,526.93,1350,199.76,213.15,414.27,1583.9,169.16,208.96,316.68,795.42,395.64,701.67,748.51,151.73,157.64,725.9,519.7,158.55,224.74,319.9,1424.1,631.82
360.58,1707.9,526.47,1361.1,229.97,272.25,503.75,1329.4,144.08,510.43,94.834,873.74,345.26,727.27,699.5,163.56,156.47,785.49,508.13,141.43,247.01,341.14,1454.2,680.79
370.42,1726.8,517.25,1444.3,176.96,199.35,388.32,1660,161.69,133.9,480.03,788.2,386.17,696.25,690.78,148.23,142.85,770.9,417.83,153.69,97.079,471.26,1441.2,772.27
406.5,1704.7,572,1318,217.09,182.7,506.63,1562.8,229.38,125.58,333.24,751.62,459.56,681.31,709.68,174.21,150.01,729.74,593.45,219.46,239.29,157.74,1263.8,594.3
391.85,1656.5,605.19,1257.3,169.99,234.42,518.9,1350,212.18,236.65,274.76,718.52,393.05,659.57,755.26,162.7,153.07,701.34,484.78,219.66,131.53,344.2,1275,505.07
433.74,1683.6,561.89,1283.3,219.67,202.1,432.6,1607.3,210.84,70.488,460.78,746.63,392.36,657.21,750.96,169.56,151.61,722.66,559.64,216.16,180.47,321.38,1323.5,532.67
434.44,1706,570.65,1329.8,212.63,211.61,452.36,1590.6,173.4,150.74,362.96,763.38,396.69,666.19,776.07,180.85,151.65,675.11,682.59,164.11,290.26,200.31,1332.8,543.48
416.28,1692.1,574.44,1303.3,230.24,239.67,406.37,1674.8,220.27,125.12,427.51,772.15,390.67,665.38,803.36,145.87,150.36,717.95,547.41,237.89,157.49,361.71,1362.6,514.98
367.01,1693.5,592.07,1341.6,234.81,189.38,562.6,1366.9,223.98,356.17,160.72,822.81,367.64,687.85,799.59,168.86,141.9,766.05,496.3,222.52,121.95,422.8,1418.9,569.12
482.82,1702.2,583.06,1404.7,222.52,214.29,499.22,1635.7,221.73,106.1,393.15,695.04,440.2,638.11,800.62,154.63,150.61,677.51,539.83,223.46,148.34,374.24,1273.7,588.34
488.84,1752.5,557.04,1368.2,221.76,163.55,543.85,1487.7,166.44,209.58,262.01,698,427.46,652.97,781.62,173.85,145.46,646.42,573.05,154.84,227.61,325.24,1326.9,579.38
518.13,1747.5,585.98,1391.9,220.81,159.42,520.34,1665.6,163.86,134.23,353.78,644.83,407.51,598.73,815.46,140.39,181.9,630.73,505.06,158.19,120.99,340.36,1363.4,576.43
509.68,1732.5,617.68,1310,233.4,270.49,557.43,1444.3,213.74,279.38,283.57,643.98,375.29,622.79,747.28,156.1,143.82,645.95,572.77,212.38,228.61,242.5,1357.9,584.41
465.87,1701.9,592.15,1382.1,221.66,180.58,513.59,1490.7,176.24,239.24,227.17,667.02,359.37,643.78,709.5,166.27,188.66,633.45,462.38,172.04,154.35,321.42,1365.4,622.34
431.58,1761.1,625.11,1400.9,228.47,165.28,580.58,1400.6,174.59,269.97,52.937,791.17,368.35,693.53,722.92,172.08,129.1,713.89,545.24,152.81,172.24,259.41,1448.1,690.71
488.53,1724,603.07,1376.6,233.44,171.16,571.38,1484.9,168.11,259.95,175.05,773.62,388.45,686.06,750.84,160.7,152.12,752.76,557.3,168.24,148.67,275.94,1372.5,623.65
479.56,1715.3,568.22,1436.1,228.68,172.33,534.62,1474.9,173.19,218.17,143.92,742.68,425.78,673.41,787.81,157.57,153.92,698.81,560.76,177.39,151.5,235.36,1310.8,641.06
466.03,1708.8,603.21,1354.8,225.51,190.1,530.35,1563.4,200.8,223.2,289.5,736.58,432.84,669.34,815.16,172.67,181.96,690,550.8,232.17,118.18,355.42,1310,549.4
672.65,1774.1,679.54,1412.2,197.86,228.67,698.27,1398.1,205.92,353.2,130.23,503.65,438.68,579.71,860.4,163.28,140.06,553.24,545.81,226.68,108.8,282.82,1346.3,567.64
374.43,1738,559.91,1344.5,187.58,166.49,411.33,1639.4,161.41,119.64,400.95,863.1,374.59,756.41,747.47,170.48,167.37,800.8,594.67,155.3,270.54,274.37,1447.4,629.57
420.9,1775.8,542.22,1395.5,219.05,182.65,498.69,1560.5,160.84,270.88,283.76,716.23,311.78,684.09,725.55,146.66,154.63,669.89,564.02,170.47,260.34,314.61,1487.4,721.78
364.36,1641.2,557.29,1277.3,199.74,223,528.95,1342.4,161.68,415.67,145.5,898.92,297.47,713.57,770.67,163.44,157.23,759.28,575.42,168.45,251.51,322.84,1446.1,577.45
326.77,1658,549.04,1300.4,181.32,169.28,395.41,1655.7,225.41,172.46,434,824.81,285.57,701.86,753.66,169.53,156.06,753.81,554.89,200.23,259.16,358.48,1470.1,561.78
326.81,1668.5,511.22,1330.8,165.71,163.88,422.12,1426.1,171.55,303.34,266,838.02,346.44,688.39,724.12,170.24,136.22,840.52,425.99,186.06,122.88,425.77,1443.9,626.01
352.2,1719.6,520.43,1356.5,194.59,206.16,443.81,1582.4,188.55,169.06,271.84,857.87,375.57,701.2,742.86,151.84,154.95,760.77,520.05,165.26,190.08,337.78,1409.7,601.11
331.65,1697.3,531.95,1368.8,216.16,285.5,489.76,1367.5,147.26,484.62,90.195,835.79,352.1,709.78,702.04,162.22,156.52,769.89,504.39,143.88,230.16,349.19,1426.7,728.93
325.03,1728.4,535.06,1443.6,167.8,191.37,390.09,1661.9,148.28,146.56,457.39,731.75,389.54,702.76,717.83,146.29,148.6,789.91,417.57,163.31,106.56,488.87,1423,749.96
