288,1734,835,1702,179,210,512.59,1685.6,179,556.72,1.3192,168.23,-0.31706,-0.11133,-0.31706,151,271
304,1813,743,1764,171.5,163.5,453.74,1761,179,451.09,0.96801,167.93,-0.4686,-0.29049,-0.77213,149,317
303,1814,725,1812,171.5,171.5,453.83,1783.9,163.5,427.92,1.2226,163.95,-0.32175,0,-0.31541,134,216
272,1739,787,1708,179,163.5,447.37,1688.5,171.5,525.67,1.2398,161.09,-0.53098,1.5708,-0.46803,136,288
282,1770,770,1758,155.5,148,457.29,1724.6,163.5,498.18,1.1095,161.2,-0.58475,1.0613,-0.43754,147,302
289,1752,799,1742,171.5,202.5,482.6,1699.7,163.5,525.06,1.1906,166.46,-0.40192,0,-0.41267,135,306
290,1745,730,1753,163.5,186.5,539.98,1708.9,163.5,449.64,1.036,163.25,-0.2858,0.46373,-0.22302,175,259
283,1682,804,1674,179,194.5,562.71,1625.8,171.5,537.06,1.1525,168,-0.24777,0.46367,-0.75243,185,281
280,1721,796,1702,171.5,171.5,509.25,1672.7,163.5,526.84,1.1707,165.31,-0.52013,0.62376,-0.3923,171,279
285,1709,730,1714,163.5,179,436.08,1677,171.5,453.68,0.97565,162.31,-0.5425,0,-0.44608,131,334
541,1441,586,1803,179,186.5,581.84,1566,171.5,370.61,0.90836,165.83,1.1324,0.92735,-0.75268,116,292
314,1707,761,1708,148,163.5,526.74,1659.8,155.5,459.68,1.0059,161.59,-0.42594,0.31256,-0.29287,158,299
315,1692,782,1687,163.5,186.5,539.83,1634,171.5,482.7,1.0751,167.75,-0.26499,0.32175,-0.74939,163,286
579,1418,649,1827,194.5,179,640.26,1626,155.5,419.58,1.0284,155.65,1.2001,1.5708,1.2292,156,252
327,1715,750,1707,163.5,171.5,508.47,1673,171.5,432.38,0.98268,161.75,-0.40157,0,-0.35603,148,292
322,1690,785,1684,171.5,186.5,533.42,1649.3,155.5,470.75,1.0699,166.21,-0.31833,0.017264,-0.75252,159,281
308,1667,806,1667,163.5,194.5,575.35,1619.7,171.5,513.01,1.0448,166.93,-0.33213,0.11321,-0.30848,172,319
272,1726,798,1683,171.5,179,480.37,1671.8,163.5,535.17,1.1243,163.88,-0.44809,0.46353,-0.76317,151,325
277,1726,787,1679,171.5,186.5,493.03,1655.5,171.5,525.56,1.0704,162.58,-0.48012,-0.40387,-0.76604,176,315
286,1725,785,1695,171.5,186.5,506.3,1671,171.5,511.36,1.2533,166.63,-0.4695,0,-0.76269,171,237
281,1725,796,1681,171.5,179,566.6,1650.2,171.5,530.28,1.2717,163.56,-0.50979,0.46362,-0.38284,172,245
298,1711,784,1676,148,194.5,570.85,1636.3,171.5,503.62,1.1878,166.19,-0.50939,0.15879,-0.75478,154,270
283,1725,802,1675,171.5,202.5,512.81,1661.1,171.5,534.13,1.1269,166.15,-0.52298,0,-0.75798,165,309
584,1416,617,1816,187,186.5,616.4,1529.6,171.5,407.33,1.0444,163.21,1.2247,-0.45354,-0.74536,96,294
301,1698,787,1675,163.5,186.5,513.94,1642.3,171.5,496.53,1.2413,163.85,-0.2938,0.081461,-0.29477,132,268
305,1695,797,1680,163.5,171.5,503.09,1632.2,171.5,509.73,1.2807,162.96,-0.3613,0.27174,-0.34531,144,254
336,1679,783,1682,171,179,554.87,1632.1,163.5,460.4,1.1481,162.52,-0.30577,0.53241,-0.30569,124,277
289,1671,745,1649,171.5,171.5,498.06,1603.5,171.5,476.44,1.0828,161.96,-0.40536,0.23126,-0.41443,140,300
283,1688,789,1662,171.5,194.5,526.23,1618.7,163.5,525.57,1.1526,165.71,-0.42988,-0.46136,-0.7528,175,281
273,1711,785,1698,163.5,194.5,506.65,1633,171.5,535.9,1.1909,167,-0.53204,-0.13019,-0.76426,154,296
271,1699,754,1683,163.5,194.5,483.18,1633.9,163.5,499.86,1.1309,165.06,-0.38518,0.93916,-0.7603,154,288
297,1709,779,1674,148,179,515.4,1641.1,163.5,496.64,1.6177,159.64,-0.43402,-0.2166,-0.75306,124,183
289.65,1710.9,827.52,1731.7,181.47,205.57,524.49,1695.5,180.47,566.7,1.3195,168.15,-0.3622,0.089541,-0.42381,145.17,256.47
320.26,1798.5,769.45,1744.1,171.22,164.69,454.34,1751.1,180.46,452.62,0.93703,167.78,-0.4807,-0.224,-0.65582,147.34,308.4
324.35,1790,732.29,1807,174.75,170.02,448.64,1782.4,162.48,423.74,1.2001,164.28,-0.12942,-0.31165,-0.18107,124.94,217.71
288.41,1750.6,785.15,1707,183.47,166.07,437.37,1691.7,170.23,527.25,1.2312,162.03,-0.63168,1.463,-0.66011,138.13,294.22
272.41,1777.6,778.3,1759.1,155.34,152.05,454.46,1762.9,163.57,515.93,1.102,160.06,-0.6532,1.126,-0.45387,146.14,305.63
288.05,1714.4,798.93,1759.4,170.86,206.03,489.71,1714.6,162.52,539.99,1.1733,167.86,-0.41094,0.032587,-0.47298,143.08,301.2
297.23,1701.2,744.82,1755.6,164.52,186.39,522.11,1737,165.65,444.68,1.0733,163.79,-0.30154,0.71182,-0.20854,168.27,276.59
257.29,1681.1,801.52,1672.6,179.88,192.85,561.9,1630.8,173.54,538.92,1.1707,167.62,-0.076694,0.64145,-0.83107,189.81,281.57
258.81,1737,780.99,1702.8,173.53,167.49,518.47,1675.2,163.64,514.44,1.2321,165.23,-0.2787,0.68657,-0.36649,171.71,285.78
276.27,1712.9,733.3,1723,162.86,179.39,419.34,1684.4,170.87,458.11,0.96649,162.52,-0.65877,0.010471,-0.39086,131.41,330.74
542.59,1405.5,606.89,1794.8,180.8,189.64,589.72,1559.6,172.26,378.79,0.94361,166.04,1.0562,0.7316,-0.73005,119.55,283.26
350.63,1671.4,744.99,1713.4,150.63,162.38,534.79,1674.8,154.53,469.63,0.93649,162.42,-0.36407,0.5481,-0.30381,163.91,304.37
331.31,1711.9,778.76,1668.3,163.95,185.93,529.44,1632.1,171.31,465.76,1.0962,168.51,-0.31024,0.33869,-0.86865,157.7,294.13
569.95,1414.7,662.45,1826.1,194.88,181.02,622.53,1609.4,154.71,425.16,1.0407,155.4,1.437,1.3754,1.2345,162.53,266.28
314.13,1706.1,724.3,1695.8,160.35,174.33,513.57,1683.6,171.66,422.82,0.97031,161.66,-0.20713,0.054775,-0.40421,142.01,287.85
353.37,1720.2,793.37,1676.2,168.56,181.86,542.95,1630.3,157.17,466.58,1.0929,166.72,-0.25188,0.030279,-0.87081,153.68,268.24
363.91,1648.7,816.08,1670.4,159.83,195.16,582.17,1597.3,172.6,521.73,1.0738,167.01,-0.26514,0.041111,-0.31368,168.67,331.67
275.42,1729.1,800.86,1669.6,168.38,179.64,489.36,1675.3,165.19,538.47,1.1585,164.67,-0.48831,0.52586,-0.78256,154.65,327.07
267.2,1735.6,776.69,1667.2,171.11,186,479.1,1643.9,170.15,523.75,1.0843,162.11,-0.38935,-0.49332,-0.74827,170.7,306.17
257.1,1743.8,784.9,1676.9,167.45,189.43,513.18,1660,171.77,518.07,1.2732,166.96,-0.3355,-0.17041,-0.67091,172.66,232.62
300.94,1705.4,797.25,1654.4,177.14,177.81,559.77,1648.3,170.04,548.36,1.2494,163.76,-0.49296,0.24185,-0.32955,174.04,238.66
