252,1749,819,1734,171.5,179,481.03,1702.9,179,574.93,1.1903,161.62,-0.19848,0,-0.24421,134,349
267,1809,801,1781,179,171.5,473.57,1755.5,163.5,544.56,1.1113,162.66,-0.62173,0,-0.39326,177,313
258,1800,801,1756,171.5,179,429.67,1747.6,163.5,552.99,1.3357,165.21,-0.51006,0.25985,-0.77017,129,285
319,1803,784,1783,163.5,163.5,524.64,1753.2,163.5,475.54,1.1888,159.27,-0.52741,0,-0.44349,140,260
300,1795,788,1776,163.5,194.5,465.78,1743.4,163.5,501.42,1.1826,162.56,-0.70765,0,-0.77383,127,297
303,1830,801,1787,155.5,179,471.93,1776.5,163.5,509.38,1.0931,159.39,-0.42484,-1.2017,-0.46749,153,313
301,1813,800,1771,163.5,163.5,521.88,1750.9,163.5,515.19,1.1709,161.12,-0.49271,0,-0.45906,137,303
291,1829,868,1792,163.5,186.5,528.69,1780.2,163.5,583.91,1.2089,164.09,-0.34301,0,-0.76001,173,310
306,1828,809,1804,155.5,186.5,581.63,1783.6,155.5,510.72,1.14,162.96,-0.2247,0,-0.73589,168,280
287,1842,785,1823,163.5,202.5,515.19,1794.9,163.5,506.49,1.1083,168.59,-0.46365,-0.24498,-0.76553,149,308
296,1820,788,1786,171.5,171.5,495.71,1759.1,171.5,506,1.1448,162.35,-0.5732,0,-0.76678,149,293
295,1801,769,1760,171.5,163.5,494.46,1745.4,171.5,485.83,1.0796,166.31,-0.51974,0,-0.43616,154,296
599,1459,636,1847,179,217.5,645.22,1700.6,171.5,396.44,0.89896,163.77,1.3085,0.7854,1.3142,175,266
294,1796,785,1776,179,179,506.24,1740.1,171.5,505.65,1.1705,163.81,-0.54937,0,-0.43932,138,294
300,1818,792,1795,155.5,186.5,525.63,1762.7,171.5,504.45,1.0109,167.45,-0.32252,0,-0.76246,185,314
306,1809,813,1774,171.5,186.5,521.68,1751.6,171.5,517.55,1.13,164.94,-0.43343,0,-0.76201,151,307
303,1804,804,1785,155.5,179,511.69,1756.4,171.5,510.94,1.0406,161.88,-0.34186,-1.3249,-0.76181,161,330
302,1773,792,1745,148,171.5,515.84,1704.5,171.5,508.63,1.0052,166.59,-0.44385,0,-0.76124,154,352
281,1809,741,1787,171.5,186.5,504.63,1754,171.5,472.3,0.92973,163.52,-0.27818,0,-0.75661,175,333
308,1793,788,1766,155.5,194.5,459.17,1755.2,171.5,486.57,0.94296,168.23,-0.3918,0,-0.76601,139,377
319,1767,783,1739,179,202,562.2,1715.1,155.5,472.3,1.0519,164.93,-0.26466,0.4636,-0.74553,140,309
279,1819,808,1780,171.5,194.5,535.68,1741.3,163.5,547.89,1.0958,163.52,-0.52179,-0.46803,-0.76059,152,348
285,1792,801,1768,171.5,202.5,493.37,1729,179,534.01,1.0533,166.78,-0.61682,-0.20396,-0.76684,170,337
306,1782,755,1778,148,179,532.38,1750.9,163.5,455.7,1.031,160.04,-0.39172,0.78523,-0.76199,149,293
292,1762,783,1751,171.5,194.5,586.94,1720.7,171.5,499.56,1.0743,169.59,-0.18188,0,-0.17417,142,323
588,1487,606,1849,179,186.5,623.56,1645.2,171.5,373.39,0.80127,163.57,1.1535,-1.219,-0.74749,121,345
306,1793,762,1760,171.5,179,490.92,1742.1,171.5,468.6,0.96818,167.36,-0.58674,0,-0.52091,124,360
286,1794,764,1767,171.5,210,554.3,1740.4,171.5,491.42,1.1118,168.08,-0.46365,0,-0.76095,151,291
275,1803,784,1765,171.5,179,517.65,1740.1,171.5,521.73,1.1392,164.93,-0.50478,0.7854,-0.75899,145,313
262.44,1732.1,816.25,1732.4,174.77,175.73,485.57,1705.2,177.65,556.86,1.1897,162.19,-0.12478,0.043158,-0.13172,128.46,338.53
302.62,1828,814.64,1782.4,174.53,167.64,478.8,1756.5,162.45,538.15,1.0594,161.96,-0.61228,-0.22633,-0.42216,170.98,308.02
214.12,1775.4,787.7,1748.3,171.05,177.22,428.16,1751.3,162.78,549.97,1.3629,164.89,-0.41239,0.38757,-0.64444,130.68,280.92
335.75,1780.1,784.4,1775.4,160.75,156.81,526.77,1755.1,163.04,480.13,1.2118,159.36,-0.49158,0.2989,-0.39611,146.14,262.76
306.19,1777.6,794.75,1776.7,170.12,197.72,460.27,1736.6,163.52,483.29,1.1826,162.36,-0.79458,0.11828,-0.65681,125.64,303.49
277.6,1766.9,814.44,1791.8,157.38,180.74,481.92,1775.3,159.19,514.5,1.0912,159.6,-0.62499,-1.2406,-0.45484,156.39,315.07
292.58,1843.8,818.85,1788.1,166.64,163.43,506.1,1749.9,162.85,502.03,1.1046,161.39,-0.28666,0.052843,-0.52452,139.28,300.43
297.66,1836,869.05,1787.6,161.09,186.38,533.96,1776.4,165.27,584.63,1.2244,163.45,-0.41003,-0.12772,-0.90765,168.61,315.61
375.51,1811.8,790.79,1805.2,154.43,183.83,571.79,1795.8,153.98,517.8,1.0815,162.84,-0.21324,0.23151,-0.72039,169.66,285.5
340.79,1871.4,775.94,1822.5,162.88,205.9,511.31,1788.6,164.83,510.04,1.0464,167.13,-0.40121,-0.129,-0.68395,145.86,308.83
269.78,1783.3,775.04,1773.2,174,171.05,502.12,1755.6,172,517.75,1.1469,163.14,-0.56061,0.097068,-0.79594,155.33,296.93
