267.0,1124.0,1046.0,1100.0,179.0,140.0,941.38403,1111.3126,187.0,779.7566,5.2686257,121.4,-0.030023597,-0.24497867,-0.2099474,117,31
154.0,1072.0,1036.0,1068.0,171.5,147.5,858.9048,1078.0,171.5,882.58057,3.2328959,152.06667,-0.0148555115,0.0,0.00139109,194,79
193.0,1148.0,1017.0,1168.0,186.5,132.5,599.58417,1138.0,179.0,825.8133,2.9493332,152.6,-0.046080995,0.20531744,-0.6484922,149,131
591.0,1093.0,589.0,1895.0,179.0,194.5,545.0085,1530.5172,171.5,820.1256,5.579086,158.625,-1.4292808,1.2914261,-0.6541426,90,57
674.0,966.0,591.0,1791.0,179.0,202.5,581.2902,1403.8079,171.5,837.71106,3.8782918,159.34616,-1.2597048,1.3381087,-1.2714243,130,86
390.0,1032.0,1015.0,1021.0,179.0,148.0,522.15027,1023.0,179.0,629.044,3.6360924,147.88889,-0.06799929,-0.009701591,-0.104806565,82,91
540.0,1090.0,543.0,1740.0,171.5,179.0,513.6232,1371.0542,171.5,652.69806,3.7511382,151.44444,-1.477221,1.4576468,-1.4606103,98,76
203.0,1136.0,1038.0,1105.0,179.0,140.0,588.25885,1101.0332,179.0,845.6112,4.0654383,150.5,-0.093302324,-0.063828066,-0.093302324,110,98
534.0,1069.0,518.0,1973.0,179.0,194.5,491.0,1492.3287,171.5,907.94196,2.6548011,159.45238,-1.511116,1.3473158,-1.4250299,163,179
314.0,1142.0,1036.0,1102.0,163.5,140.0,682.7764,1103.278,187.0,724.79926,3.814733,151.1,-0.116880074,-0.056496825,-0.59143317,99,91
266.0,1157.0,1032.0,1031.0,179.0,140.0,516.8011,1095.8442,179.0,777.8656,3.9485564,150.63637,-0.23917426,-0.16936573,-0.23346774,83,114
538.0,1053.0,549.0,1948.0,187.0,179.0,486.34732,1487.4551,179.0,904.283,3.6316588,161.28572,-1.3660734,1.4845507,-0.6905549,136,113
624.0,967.0,485.0,1811.0,171.5,179.0,495.7385,1462.4828,171.5,861.49005,3.5598762,158.57143,-1.2896696,-1.5208379,-0.64527506,130,112
641.0,1209.0,713.0,1970.0,155.5,186.5,647.8927,1541.8068,163.5,766.4818,3.8324091,148.65,1.5231035,1.2490345,-0.77929366,88,112
201.0,1185.0,999.0,1280.0,155.5,155.5,816.2543,1244.7773,155.5,804.7233,2.9262667,151.8125,0.026499845,0.23684265,0.09461366,216,59
158.0,1210.0,1020.0,1197.0,163.5,140.0,608.1982,1211.0,171.5,862.6455,3.4368346,153.03572,0.010370048,0.056227967,-0.63633764,136,115
212.0,1256.0,964.0,1268.0,155.5,163.5,811.7517,1249.0,155.5,753.8306,3.2353246,146.75,-7.6256564E-4,0.24387646,-0.6152172,182,51
609.0,1086.0,679.0,1951.0,171.5,179.0,619.45764,1604.4071,179.0,871.0735,3.484294,155.71428,-1.5561918,1.2924957,-1.5634849,155,95
668.0,1048.0,601.0,1889.0,155.5,179.0,591.6523,1412.76,171.5,850.8442,2.8456328,155.73529,-1.309727,1.453693,-1.309727,122,177
648.0,1117.0,560.0,1906.0,148.0,194.5,584.36,1385.0962,155.5,798.3234,3.0125413,154.28125,-1.3232174,-1.5331006,-0.70820695,83,182
214.0,1155.0,1038.0,1148.0,163.5,132.5,443.0591,1145.5133,171.5,824.4806,3.1956613,150.63333,-0.07289423,0.009858213,-0.07289423,111,147
638.0,1008.0,599.0,1984.0,155.5,194.5,554.8204,1531.3109,171.0,993.8989,6.3305664,148.72223,-1.3255506,1.3841558,-1.3255506,100,57
227.0,1157.0,1038.0,1121.0,155.5,117.0,549.8375,1116.1836,155.5,820.41656,2.9092786,146.46875,-0.13363883,-0.0933207,-0.6744273,127,155
284.0,1173.0,1042.0,1110.0,155.5,117.0,677.3345,1145.9666,163.5,760.92816,2.8932629,144.43333,-0.07104873,0.0,-0.60982394,132,131
232.0,1098.0,1042.0,1118.0,163.5,117.0,826.0916,1123.0115,163.5,811.6985,3.382077,142.39285,0.0086846035,-0.18240914,-0.4969891,159,81
550.0,938.0,490.0,1892.0,171.5,179.0,488.46957,1435.3651,155.5,960.5958,2.5212488,153.725,-1.4584023,1.5707964,-1.4584023,149,232
574.0,874.0,511.0,1913.0,155.5,194.5,504.06998,1318.5936,148.0,1047.4487,3.00991,152.225,-1.3424281,1.2445449,-0.6267269,128,220
646.0,876.0,602.0,1860.0,155.5,194.5,589.6538,1322.0375,163.5,1013.30066,2.5459816,158.81818,-1.3807648,1.4844122,-1.388072,195,203
190.0,1142.0,1032.0,1153.0,179.0,140.0,308.5305,1138.0,171.5,842.3662,3.0855906,150.375,-0.013679081,0.14191055,-0.71910924,62,211
