293,1325,694,1310,194.5,171.5,484.81,1269.7,194.5,414.77,0.8623,187.31,-0.39479,0.77126,-0.37359,208,273
358,1357,771,1339,187,202.5,489.16,1313.7,194.5,425.39,1.1165,167.84,-0.31854,-0.25225,-0.41265,81,300
619,1042,573,1507,217.5,194.5,569.46,1283.4,179,473.04,1.0351,181.06,-1.352,-1.3734,-0.69414,102,355
332,1338,746,1335,194.5,186.5,502.13,1289.5,163.5,428.73,1.261,164.32,-0.27757,-0.454,-0.40484,78,262
285,1311,759,1278,179,194.5,510,1282,303.5,507.31,0.96815,259.24,0,0.64351,-0.10075,206,318
630,911,513,1506,233,217.5,513.14,1182.2,194.5,626.85,1.2767,198.92,-1.05,0,-1.05,105,386
259,1260,700,1219,202.5,179,438.83,1225.1,171.5,455.56,0.81934,185.52,-0.16515,-0.588,-0.18672,139,417
338,1278,796,1264,194.5,202.5,525.89,1233.1,155.5,471.24,1.3126,163.18,-0.23476,-0.78552,-0.2967,93,266
567,873,517,1380,194.5,217.5,520.69,1124,187,514.16,1.2126,184.77,-1.2952,1.5708,-1.3535,151,273
569,886,555,1340,202.5,194.5,540,1174.1,179,458.53,1.0034,173.72,-1.3899,-1.5393,-1.4309,153,304
572,881,554,1403,171.5,210,538.75,1149.2,171.5,526.1,1.5428,175.1,-1.4211,-1.0894,-1.4211,110,231
346,1245,771,1217,186.5,194.5,479.37,1200.3,179,440.2,0.71344,165.98,-0.32307,-0.26628,-0.40532,89,528
314,1227,723,1177,202.5,179,468.39,1184.2,186.5,417.84,0.77093,177.09,-0.4904,0,-0.43046,141,401
346,1214,725,1207,194.5,186.5,656.38,1225,171.5,387.37,0.77474,166.04,-0.21967,0,-0.64313,259,241
545,874,494,1343,194.5,202.5,482.07,1177.2,194.5,478.62,0.82096,184.12,-1.366,1.5708,-1.3609,190,393
637,828,611,1297,171.5,210,606.68,1014.8,163.5,474.72,1.1439,170.14,-1.3047,-0.98286,-1.3047,108,307
352,1260,788,1210,186.5,194.5,479.52,1205.1,171.5,453.15,1.0662,164.8,-0.64364,-0.24496,-0.64364,112,313
422,1165,836,1147,187,163.5,754.79,1170,148,422.4,0.97328,157.85,-0.13477,-0.78526,-0.057061,242,192
353,1125,818,1069,179,187,479.74,1087.1,179,475.14,1.075,162.08,-0.29089,-0.46363,-0.37656,80,362
341,1140,791,1136,194.5,179,467.1,1107.9,171.5,458.21,1.3092,160.57,-0.30502,-0.46365,-0.74079,92,258
566,852,544,1293,210,202,535,1171.4,179,443.87,1.1381,170.87,-1.4089,1.5708,-0.58646,187,203
392,1145,813,1108,187,179,503.75,1120.3,163.5,426.25,0.9327,160.79,-0.23357,-0.4652,-0.74302,119,338
570,876,533,1289,171.5,225.5,532,1189.7,179,416.39,1.0206,177.33,-1.3408,1.5708,-1.4636,211,197
411,1128,874,1102,187,179,532.85,1098.3,179,469.63,1.4495,153.95,-0.23918,-0.58798,-0.30268,79,245
361,1067,805,1044,186.5,171.5,540.79,1026.7,163.5,451.07,1.1305,157.35,-0.30764,-0.039573,-0.30764,118,281
389,1076,774,1071,194.5,186.5,486.24,1061.1,179,386.46,1.1676,159.82,-0.10845,0,-0.70939,72,259
543,824,513,1244,194.5,194.5,529.59,903.45,179,422.55,0.97812,173.59,-1.4036,-0.739,-1.3218,119,313
386,1095,762,1056,194.5,210,451.57,1076.1,179,381.82,0.93584,163.8,-0.4233,-0.1974,-0.76894,82,326
573,791,544,1202,210,194.5,537.73,1108.2,179,414.13,1.0619,167.73,-1.4228,1.5708,-1.4566,194,196
322,1106,780,1081,179,194.5,469.3,1064,179,471.8,1.0723,161.5,-0.35563,0,-0.73107,96,344
348,1079,780,1023,179,202.5,543.77,1027,163.5,440.51,1.0615,161.36,-0.32213,-0.32175,-0.32213,131,284
355,1079,799,1051,179,186.5,704.61,1079,171.5,452.5,0.89427,153.1,-0.065119,0.46365,-0.032636,200,306
620,697,575,1167,179,194.5,563.32,1021.2,163.5,478,1.0106,167.16,-1.388,1.5225,-0.47381,184,289
572,763,561,1212,171.5,194.5,529.23,1003.5,171,458.86,0.96601,172.98,-1.4536,-0.7854,-1.3977,198,277
302.06,1308.1,667.86,1278.4,192.68,169.32,487.69,1294.1,189.38,414.44,0.849,189.05,-0.73363,0.47922,-0.27873,235.21,266.13
376.02,1326.1,804.78,1376.3,186.77,203.77,482.43,1374.5,192.06,406.87,1.1649,172.01,-0.41046,-0.04487,-0.46609,88.042,283.12
606.79,1020.1,595.15,1494.7,220.16,189.16,551.29,1272.9,182.07,487.85,1.1214,174.06,-1.4748,-1.0573,-0.55488,105.1,370.78
315.19,1337,751.96,1394.8,188.67,188.86,471.35,1285.6,167.43,423.62,1.3129,163.99,-0.42328,-0.33506,-0.60419,94.214,262.24
294,1336.9,777.84,1284.6,181.68,196.87,510.04,1269,303.47,518.24,0.9156,258.37,0.073903,0.88904,-0.068891,198.59,314.45
635.87,910.46,558.16,1549.2,227.77,213.69,492.03,1143.6,204.3,624.85,1.2128,194.37,-0.82409,-0.36027,-1.2136,130.71,382.24
283.38,1264.6,704.67,1267.3,207.05,177.9,421.97,1231.3,162.5,473.97,0.80642,185.25,0.063527,-1.0453,-0.25666,134.21,396.04
306.56,1312.5,811.97,1254.5,198.62,204.09,534.46,1211.7,156.58,457.16,1.2534,159.79,-0.096403,-0.6675,-0.3578,85.864,297.64
548.28,921.72,549.23,1334,197.17,220.15,533.54,1106.4,188.28,514.83,1.2105,182.73,-1.1511,1.5975,-1.167,145.21,225.29
550.42,958.47,595.23,1323.2,204.21,193.04,568.58,1184.6,181.82,475.24,0.98007,182.87,-1.482,-1.6391,-1.361,162.85,308.94
498.12,911.11,520.43,1383.8,170.1,204.59,526.73,1156.1,168.56,534.69,1.4678,170.4,-1.3134,-0.61058,-1.3147,106.11,228.88
342.61,1116.7,715.85,1262.7,185.06,197.58,496.82,1234.3,176.5,433.49,0.73874,159.57,-0.2108,-0.21538,-0.38934,100.06,548.2
285.43,1265,655.41,1207.3,199.81,180.27,519,1192.8,183.87,427.86,0.81034,178.77,-0.5829,-0.32932,-0.43014,122.34,384.41
312,1160.8,760.87,1155.4,193.97,184.54,645.68,1194.6,175.8,374.3,0.7479,170.34,-0.49288,-0.0959,-0.46553,258.82,244.94
538.53,885.83,508.18,1348.7,188.71,204.39,487,1206.9,191.76,471.73,0.71717,181.84,-1.2171,1.8084,-1.4216,190.73,397.15
622.17,840.73,622.99,1300.2,173.32,207.28,628.54,1025.1,155.68,471.72,1.1449,166.6,-1.2167,-0.43694,-1.4221,104.68,293.72
298.53,1280.6,787.3,1192.2,188.14,190.82,442.37,1180.9,169.35,458.18,1.0093,158.87,-0.37304,-0.34609,-0.61238,134.98,339.84
431.72,1187.6,776.27,1118.5,184.07,173.39,740.92,1174,143.4,409.29,0.98023,158.78,-0.10888,-0.5958,-0.1232,246.7,189.51
420.04,1103.7,851.44,1114,180.23,183.64,458.27,1101.3,171.81,479.01,1.0615,166.15,-0.17037,-0.51229,-0.34103,87.372,348.57
353.29,1119.9,774.51,1107,195,182.13,436.29,1095.2,169.59,464.26,1.3725,163.49,-0.42628,-0.47193,-0.72245,103.71,261.16
547.84,894.19,573.06,1318.2,207.85,202.21,506.28,1138.9,184.61,421.62,1.188,165.97,-1.4121,1.5205,-0.46663,191.76,233.46
375.08,1100.1,841.9,1087.3,188.75,182.38,505.12,1113.6,154.79,432.69,0.95244,172.65,-0.29633,-0.79246,-0.77584,100.74,326.24
551.39,876.07,564.26,1279,174.2,219.63,508.81,1181.8,178.83,414.92,1.0946,175.05,-1.1161,1.6049,-1.4766,240.22,193.53
388.95,1093.4,863.18,1138.7,186.21,182.63,543.27,1090.2,174.04,458.72,1.4881,153.19,-0.063245,-0.69686,-0.24882,87.8,254.66
392.51,993.58,785.04,1098.6,186.96,169.63,531.78,991.74,167.7,442.18,1.1147,158.63,-0.44167,-0.095122,-0.18505,118.49,298.31
400.31,1113.9,759.32,1106.1,192.76,192.01,467.48,1068.5,183.3,375.48,1.1842,155.63,-0.13441,-0.16598,-0.59944,70.166,285.1
535.37,750.42,535.95,1251.6,191.48,198.87,501.83,859.43,176.14,422.37,0.99078,175.61,-1.2933,-0.64836,-1.3215,112.57,295.05
424.24,1097.1,778.79,1063.9,189.75,209.02,442.14,1051.6,164.05,364.32,0.87369,170.8,-0.41329,-0.6375,-0.9245,84.042,315.46
574.57,700.93,545.36,1213.9,207.2,196.67,503.86,1137.1,173.38,403.94,1.1148,173.98,-1.5878,1.8206,-1.6154,196.09,194.58
323.66,1073.8,744.29,1077,178.45,197.5,470.94,1062.9,181.1,451.79,1.0888,158.55,-0.22448,-0.47493,-0.60922,107.13,345.46
396.72,1079.9,798.8,1014.1,177.65,201.9,537.73,1014.7,167.51,428.37,1.0958,163.04,-0.3595,-0.33072,-0.40435,119.92,295.09
334.91,1056.5,798.7,1080.9,174.39,187.17,713.64,1051.6,163.34,462.94,0.95339,160,-0.21941,0.076905,0.050704,206.55,293.84
572.27,702.78,551.03,1153.3,183.37,194.8,568.66,1023.7,158.2,487.54,1.0228,158.96,-1.6604,1.7463,-0.45917,199,301.12
559.18,796.28,570.01,1248.7,169.71,197.6,556.19,1019.1,164.27,452.23,0.954,168.48,-1.5504,-0.4266,-1.33,190.33,283.54
271.8,1418.8,728.9,1311,199.48,169.01,460.61,1266.5,195.84,426.28,0.93366,186.78,-0.35404,1.0127,-0.4039,196.74,262.96
374.23,1370.1,714.77,1345.1,184.11,201.52,481.24,1286,194.47,425.06,1.1169,172.68,-0.21941,-0.11582,-0.22434,86.499,294.24
598.81,996.94,518.29,1555.1,219.52,195.52,539.28,1288.3,174.58,459.84,0.99481,170.1,-1.159,-1.5601,-0.56655,95.938,356.93
360.53,1326.7,716.04,1345.4,194.96,185.87,474.51,1290.1,154.59,436.12,1.3248,162.21,0.071582,-0.29329,-0.43633,82.509,270.2
268.76,1421.9,753.46,1303.1,182.97,196.58,516.95,1287.8,301.28,497.21,0.97338,256.45,0.077231,0.37292,-0.10027,206.26,312.12
632.43,910.23,540.08,1494.9,237.17,214.79,501.28,1145.7,192.09,630.14,1.2388,204.48,-1.2084,0.096047,-0.9905,134.53,394.06
295.19,1267.7,696.07,1210.3,201.72,183.16,422.23,1228.9,182.45,429.97,0.79231,189.53,-0.22691,-0.64041,-0.37358,155.47,406.72
308.3,1297.3,801.12,1184.9,197.35,210.67,522.91,1242.6,165.61,459.27,1.2683,166.46,-0.40298,-1.0489,-0.39447,103.1,269.68
585.96,925.36,538.38,1360.5,199.19,214.21,530.3,1149.5,175.03,508.67,1.2783,189.74,-1.1563,1.9119,-1.4624,158.77,282.41
615.73,886.47,575.93,1317.7,199.18,190.73,519.95,1153.5,187.88,463.9,1.0793,173.44,-1.2185,-1.9621,-1.5108,174.27,277.51
573.43,907.19,519.09,1360.9,172.71,207.28,516.35,1185.4,159.1,524,1.527,169.54,-1.5495,-1.0242,-1.5834,112.51,236.2
359.29,1205.5,764.68,1254.8,185.89,188.04,481.74,1181.2,176.13,428.19,0.79095,162.9,-0.49766,-0.23037,-0.088354,67.702,535.04
289.75,1189.3,746.58,1163.1,202.58,177.76,446.85,1162.9,191.75,396.18,0.79817,173.71,-0.65715,-0.21666,-0.37762,133.81,401.2
323.11,1281.7,705.12,1244.3,198.71,183.53,650.88,1194.7,167.85,383.85,0.77635,163.71,-0.060368,0.20891,-0.47348,258.66,231.57
497.37,855.03,495.76,1333.4,199.84,199.6,466.38,1158.4,186.49,484.01,0.8107,185.12,-1.2813,1.4466,-1.214,199.35,381.36
657.47,858.17,637.06,1267.6,167.61,211.36,599.56,1046.9,174.2,456.45,1.1387,164.48,-1.4334,-0.6955,-1.4639,118.02,355.91
328.18,1309.1,793.27,1190.5,189.67,191.26,497.33,1161.9,167.64,456.53,1.1243,167.19,-0.57116,-0.21856,-0.47736,93.006,339.82
401.96,1123,787.21,1136.3,189.6,171.09,751.75,1183.2,140.11,413.78,0.92102,156.57,-0.060617,-0.69318,0.03604,249.89,195.94
327.38,1112.1,829.05,1081.9,180.53,184.79,474.86,1046.9,183.89,457.9,1.081,164.93,-0.36833,-0.12466,-0.34443,68.317,349.51
286.61,1038.5,811.91,1145.9,195.84,179.25,462.73,1131.1,168.66,448.15,1.3156,157.85,-0.28845,-0.43051,-0.93741,94.863,274.02
567.01,871.1,526.53,1323.6,201.46,197.19,522.99,1186.3,178.16,448.08,1.1948,179.81,-1.5905,1.9029,-0.63947,182.13,243.53
